source,work_no,row_index,final_score,consensus_rank,prize,raw_mean,classic_z,robust_z,percentile,cv_weighted_z,calibrated_weighted_z,review_count,expert_count,raw_mean_rank,classic_z_rank,robust_z_rank,percentile_rank,cv_weighted_z_rank,calibrated_weighted_z_rank
data2.1,690,692,222.11,695.0,未获奖,43.6,-0.5842907680901127,-0.7416721803609704,0.25243697478991595,-0.5798391562692311,-0.5798391562692312,5,5,687.0,699.0,692.0,719.0,699.0,698.0
data2.1,691,693,200.08,774.0,未获奖,45.4,-0.998307945597338,-1.648380472743079,0.3420168067226891,-0.999569022250061,-0.627453710165448,5,5,661.0,773.0,803.0,650.0,773.0,707.0
data2.1,692,694,245.72,548.0,未获奖,43.6,-0.09297247996227427,0.025140110125945792,0.47815126050420165,-0.11625819029296676,-0.23446839170389833,5,5,687.0,542.0,451.0,513.0,552.0,605.0
data2.1,693,695,233.94,628.0,未获奖,46.4,-0.3211828164224407,-0.37688266138286375,0.3798319327731092,-0.3176504618207874,-0.3176504618207873,5,5,642.0,628.0,615.0,624.0,627.0,628.0
data2.1,694,696,265.7,339.0,未获奖,56.0,0.30301639513201095,0.4124613189768997,0.6160854341736695,0.3099393113093352,0.30993931130933516,5,5,318.0,268.0,203.0,238.0,258.0,260.0
data2.1,695,697,245.13,551.0,未获奖,51.6,-0.11920223112450216,-0.28326141235894375,0.39749999999999996,-0.1114643663326022,-0.11795325978398573,5,5,487.0,553.0,582.0,609.0,548.0,554.0
data2.1,696,698,254.5,459.0,未获奖,55.0,0.07238736608231917,-0.06751907804113388,0.4749999999999999,0.07447836252847717,0.0457388127111653,5,5,348.0,444.0,493.0,517.0,440.0,458.0
data2.1,697,699,162.75,850.0,未获奖,33.6,-1.7449532818426654,-3.116789680933752,0.0671358543417367,-1.7469048612218256,-1.7620691341874952,5,5,806.0,848.0,876.0,845.0,847.0,847.0
data2.1,698,700,238.6,606.0,未获奖,44.0,-0.22806694082803763,-0.18912020126103496,0.43697478991596644,-0.2176841037432852,-0.19590539071340576,5,5,682.0,605.0,550.0,555.0,599.0,590.0
data2.1,699,701,230.87,649.0,未获奖,48.6,-0.3932833540418354,-0.47569348299928293,0.3160364145658264,-0.3742620916236406,-0.4028863673548159,5,5,574.0,648.0,632.0,662.0,643.0,647.0
data2.1,700,702,258.64,412.0,未获奖,58.8,0.1728896077399912,0.17344048100826734,0.5425840336134454,0.17440596020709553,0.16990149881203068,5,5,195.0,367.0,357.0,393.0,358.0,362.0
data2.1,701,703,249.52,505.0,未获奖,53.2,-0.014107648215684799,-0.11987540316152216,0.47600140056022405,-0.010977296807514143,-0.010977296807514171,5,5,428.0,493.0,527.0,515.0,490.0,494.0
data2.1,702,704,145.01,872.0,未获奖,24.8,-2.0999058634850485,-2.564571989905863,0.05333333333333333,-2.1321927505440477,-2.1385073457071306,5,5,857.0,868.0,859.0,857.0,868.0,868.0
data2.1,703,705,217.66,714.0,未获奖,48.8,-0.6467821127792464,-1.029722559467602,0.2235294117647059,-0.6474234659785225,-0.690418850778765,5,5,566.0,713.0,742.0,741.0,714.0,722.0
data2.1,704,706,241.08,585.0,未获奖,47.8,-0.17853903657125353,-0.27273999722827175,0.42663865546218493,-0.1712411975571359,-0.1712411975571359,5,5,600.0,582.0,578.0,569.0,576.0,577.0
data2.1,705,707,223.66,685.0,未获奖,42.6,-0.5270135621724377,-0.6698335613754474,0.29387955182072834,-0.5157902106523442,-0.5157902106523442,5,5,701.0,684.0,679.0,680.0,682.0,682.0
data2.1,706,708,148.86,867.0,未获奖,24.6,-2.022706661740294,-2.559522106264316,0.05126050420168067,-2.040350099529833,-2.0403500995298325,5,5,861.0,864.0,858.0,858.0,864.0,863.0
data2.1,707,709,251.71,486.0,未获奖,50.8,0.028536289739970293,-0.09238479493437002,0.4901050420168067,0.028880836928757404,0.028880836928757404,5,5,509.0,473.0,510.0,490.0,474.0,466.0
data2.1,708,710,164.19,845.0,未获奖,25.8,-1.7161416507667728,-2.001051019666965,0.06583333333333333,-1.717689683147961,-1.7093141389842534,5,5,853.0,842.0,830.0,846.0,842.0,842.0
data2.1,709,711,249.55,504.0,未获奖,53.8,-0.01327046139320518,-0.11497001581987418,0.4756792717086835,-0.014139429593840094,-0.014139429593840055,5,5,399.0,492.0,524.0,516.0,495.0,497.0
data2.1,710,712,254.66,456.0,未获奖,53.4,0.09324157176363662,0.02387483164496518,0.5175000000000001,0.1044793122697408,0.09650011181364299,5,5,415.0,427.0,452.0,448.0,412.0,420.0
data2.1,711,713,227.89,667.0,未获奖,46.8,-0.4506988839575981,-0.666010320103059,0.2666596638655462,-0.4473891751206083,-0.4473891751206083,5,5,630.0,666.0,678.0,707.0,664.0,666.0
data2.1,712,714,267.97,320.0,未获奖,49.0,0.35386561156319096,0.425848938596814,0.665546218487395,0.35010784857248756,0.3487057603176731,5,5,557.0,233.0,193.0,148.0,223.0,227.0
data2.1,713,715,219.33,704.0,未获奖,49.4,-0.6133174217905257,-1.0034923632657344,0.24957983193277306,-0.6150004144944758,-0.6512379260670866,5,5,551.0,704.0,738.0,722.0,704.0,713.0
data2.1,714,716,176.15,822.0,未获奖,30.6,-1.476924170579382,-1.8786173581802885,0.08892857142857143,-1.4838141751846556,-1.4838141751846554,5,5,832.0,821.0,818.0,832.0,821.0,823.0
data2.1,715,717,246.09,540.0,未获奖,53.6,-0.07823624170726362,-0.171824817717169,0.4386554621848739,-0.07061205354336927,-0.07061205354336926,5,5,410.0,530.0,541.0,552.0,524.0,523.0
data2.1,716,718,260.82,392.0,未获奖,49.8,0.2122090439879229,0.29478705116098886,0.6025,0.221874544320391,0.2177400464509758,5,5,541.0,339.0,280.0,270.0,329.0,331.0
data2.1,717,719,251.52,488.0,未获奖,56.6,0.008539661092428175,-0.10802558354156902,0.49833333333333335,0.02163670188687737,0.04639077445184932,5,5,294.0,483.0,520.0,476.0,477.0,456.0
data2.1,718,720,180.55,818.0,未获奖,38.2,-1.3886764476632028,-2.00387992779737,0.1,-1.3888825326117575,-1.4099231939530508,5,5,760.0,817.0,832.0,821.0,817.0,818.0
data2.1,719,721,248.3,516.0,未获奖,48.2,-0.03426188021496738,-0.05772589746689303,0.5119117647058824,-0.027660567360897483,-0.027660567360897496,5,5,588.0,504.0,485.0,454.0,500.0,500.0
data2.1,720,722,219.83,702.0,未获奖,36.4,-0.6119363381054728,-0.5995473417569736,0.273109243697479,-0.5985144569370549,-0.5797670767408214,5,5,781.0,703.0,662.0,698.0,701.0,697.0
data2.1,721,723,253.22,475.0,未获奖,51.6,0.06434697698255781,0.10539411165622584,0.5471148459383753,0.08976374226530792,0.11339371793391605,5,5,487.0,455.0,403.0,383.0,424.0,407.0
data2.1,722,724,265.42,344.0,未获奖,55.0,0.30336686616845954,0.23832006834839697,0.6118627450980393,0.30180629395031217,0.3018062939503121,5,5,348.0,267.0,314.0,247.0,267.0,265.0
data2.1,723,725,196.08,786.0,未获奖,35.0,-1.0785450154444534,-1.3252137493335392,0.18171568627450982,-1.0824938354934492,-1.0824938354934488,5,5,792.0,784.0,779.0,772.0,786.0,783.0
data2.1,724,726,202.26,771.0,未获奖,37.4,-0.9624550053896096,-1.258776896170664,0.2066736694677871,-0.9719336390408003,-0.9719336390408004,5,5,767.0,771.0,774.0,757.0,771.0,772.0
data2.1,725,727,185.73,808.0,未获奖,32.2,-1.2854631527712752,-1.5097598565830053,0.13999999999999999,-1.2799382600903413,-1.2999733694060347,5,5,818.0,807.0,798.0,803.0,807.0,807.0
data2.1,726,728,266.31,333.0,未获奖,56.4,0.3187149846173339,0.35373293163661435,0.5946218487394959,0.3297132085034049,0.3873664486230705,5,5,298.0,255.0,245.0,290.0,241.0,195.0
data2.1,727,729,230.46,651.0,未获奖,42.8,-0.3906684929940777,-0.47950161264608865,0.40739495798319325,-0.4003791915196015,-0.40037919151960155,5,5,696.0,647.0,634.0,593.0,649.0,645.0
data2.1,728,730,218.94,707.0,未获奖,48.4,-0.6320723548905147,-0.9441518270247318,0.26499999999999996,-0.6313602920474096,-0.6067498224364538,5,5,579.0,706.0,730.0,708.0,707.0,702.0
data2.1,729,731,223.66,684.0,未获奖,40.2,-0.53399656198033,-0.6142683702376134,0.3378151260504202,-0.5288679880406846,-0.5251172231935433,5,5,739.0,687.0,665.0,654.0,687.0,683.0
data2.1,730,732,265.04,347.0,未获奖,61.8,0.300959647757145,0.24458319682925106,0.5890756302521009,0.30069894857659374,0.3894022886683132,5,5,79.0,271.0,310.0,306.0,269.0,191.0
data2.1,731,733,265.85,335.0,未获奖,61.2,0.31702099358575403,0.3255812538225369,0.6208333333333333,0.3244010539275344,0.2992197694385757,5,5,106.0,258.0,258.0,228.0,244.0,269.0
data2.1,732,734,181.08,816.0,未获奖,32.0,-1.3860896282179058,-1.8323665632447503,0.1269187675070028,-1.3862505645417915,-1.4189015375354,5,5,820.0,816.0,816.0,810.0,816.0,819.0
data2.1,733,735,158.96,852.0,未获奖,28.0,-1.859647184211368,-2.246309530809733,0.09666666666666668,-1.8448742488465524,-1.8762531247937073,5,5,844.0,851.0,847.0,823.0,850.0,853.0
data2.1,734,736,260.8,391.0,未获奖,59.2,0.21597966131876117,0.272365792398168,0.5726960784313725,0.21603599296409573,0.22025208788761563,5,5,173.0,337.0,298.0,334.0,331.0,329.0
data2.1,735,737,225.03,678.0,未获奖,47.0,-0.499392095780984,-0.5756335784664397,0.30938375350140057,-0.49414274091145594,-0.4941427409114558,5,5,620.0,677.0,654.0,668.0,677.0,676.0
data2.1,736,738,244.66,554.0,未获奖,46.6,-0.11426389984569578,-0.11428871202242308,0.45210084033613446,-0.11239876282709414,-0.1169232058948001,5,5,638.0,549.0,523.0,540.0,549.0,551.0
data2.1,737,739,208.21,752.0,未获奖,36.2,-0.8357612022569685,-0.8038265525112956,0.2563025210084034,-0.8462030722217377,-0.9073891627402652,5,5,784.0,751.0,701.0,716.0,753.0,763.0
data2.1,738,740,236.09,622.0,未获奖,50.0,-0.27831576607050806,-0.5074739999871526,0.38923669467787114,-0.27162145506581004,-0.27162145506581004,5,5,530.0,619.0,642.0,616.0,618.0,617.0
data2.1,739,741,182.73,815.0,未获奖,33.2,-1.37597031026242,-2.1661324271603513,0.12223389355742298,-1.3743355953079568,-1.3743355953079568,5,5,810.0,814.0,840.0,812.0,814.0,814.0
data2.1,740,742,254.07,468.0,未获奖,54.6,0.07172483591743026,0.1360476599565824,0.5508333333333334,0.09054461046719565,-0.0005101601315400702,5,5,372.0,446.0,383.0,377.0,423.0,481.0
data2.1,741,743,213.26,729.0,未获奖,48.0,-0.7346542964799836,-1.0908014449090937,0.21764705882352944,-0.7316322906182985,-0.8169024451502217,5,5,596.0,727.0,753.0,744.0,727.0,749.0
data2.1,742,744,204.78,766.0,未获奖,31.2,-0.9128479152112791,-0.8894518404838114,0.21512605042016805,-0.8897953238914159,-0.8278139725351275,5,5,827.0,766.0,720.0,749.0,760.0,750.0
data2.1,743,745,212.49,734.0,未获奖,45.6,-0.7684137504816622,-0.9878331333527397,0.21666666666666665,-0.7546800985817234,-0.830205412671261,5,5,656.0,737.0,734.0,745.0,733.0,751.0
data2.1,744,746,163.33,848.0,未获奖,24.2,-1.7334563152079188,-1.9658339771654223,0.07464285714285715,-1.7341197224923393,-1.7341197224923393,5,5,864.0,846.0,823.0,842.0,846.0,846.0
data2.1,745,747,261.32,387.0,未获奖,60.6,0.22638257117738098,0.08928972911166358,0.561344537815126,0.2240759607851395,0.2905597368298307,5,5,125.0,329.0,412.0,356.0,327.0,275.0
data2.1,746,748,208.97,749.0,未获奖,39.6,-0.82056220171683,-0.9736317911145915,0.24621848739495794,-0.8305713930500688,-0.8305713930500687,5,5,746.0,749.0,732.0,725.0,749.0,752.0
data2.1,747,749,133.94,878.0,未获奖,20.0,-2.3212627756614905,-2.8515970442316054,0.031092436974789917,-2.3259096041496594,-2.381763352381366,5,5,881.0,875.0,869.0,871.0,875.0,876.0
data2.1,748,750,242.87,571.0,未获奖,41.2,-0.14828405881671092,-0.10485265442772525,0.4504201680672269,-0.1518205028084326,-0.13817754752400055,5,5,724.0,569.0,518.0,542.0,568.0,563.0
data2.1,749,751,247.56,526.0,未获奖,54.4,-0.0607575763482399,-0.07194568101083679,0.4770308123249299,-0.046887242243135896,-0.0993455630585266,5,5,379.0,521.0,495.0,514.0,514.0,542.0
data2.1,750,752,239.22,598.0,未获奖,50.6,-0.21544424716432026,-0.3960224316355438,0.4053221288515406,-0.2153490367922455,-0.2153490367922455,5,5,517.0,596.0,618.0,596.0,597.0,598.0
data2.1,751,753,209.86,746.0,未获奖,38.0,-0.8090428389568801,-0.9926596328862619,0.2265406162464986,-0.8056157835872976,-0.8056157835872977,5,5,762.0,745.0,736.0,739.0,746.0,744.0
data2.1,752,754,236.0,623.0,未获奖,43.2,-0.28521031305965466,-0.43038934176125593,0.3848739495798319,-0.3076135251117135,-0.32067835493645097,5,5,692.0,622.0,625.0,618.0,626.0,629.0
data2.1,753,755,238.46,607.0,未获奖,47.0,-0.23091944986814586,-0.33292172102370404,0.38249999999999995,-0.23027371958892667,-0.2840647798141986,5,5,620.0,607.0,601.0,622.0,607.0,622.0
data2.1,754,756,238.66,605.0,未获奖,43.2,-0.23357688962688256,-0.27622002530946277,0.42436974789915977,-0.24366634875223037,-0.2693203038216017,5,5,692.0,608.0,579.0,572.0,610.0,616.0
data2.1,755,757,146.3,868.0,未获奖,25.0,-2.0742282610213816,-2.5399686872774696,0.031785714285714285,-2.0785190251662025,-2.0785190251662025,5,5,856.0,865.0,857.0,870.0,865.0,865.0
data2.1,756,758,231.3,643.0,未获奖,48.6,-0.3847253039187759,-0.4501338331664856,0.3482352941176471,-0.3645401690794492,-0.368230871727582,5,5,574.0,642.0,627.0,646.0,638.0,636.0
data2.1,757,759,215.82,719.0,未获奖,44.2,-0.6837698140572317,-0.8954667797241654,0.28988095238095235,-0.6846010858607983,-0.6846010858607982,5,5,679.0,719.0,724.0,684.0,720.0,719.0
data2.1,758,760,212.81,732.0,未获奖,41.2,-0.7615813654263379,-0.9783822005594567,0.21666666666666665,-0.7518788518266659,-0.734031390639854,5,5,724.0,734.0,733.0,745.0,732.0,730.0
data2.1,759,761,222.79,692.0,未获奖,50.2,-0.5442949101619067,-0.6965342670043515,0.31666666666666665,-0.5246854353085234,-0.5711458755835924,5,5,526.0,690.0,682.0,661.0,685.0,695.0
data2.1,760,762,241.8,579.0,未获奖,46.4,-0.16410350218655528,-0.1435701759457324,0.4666386554621848,-0.16292377993681265,-0.1629237799368127,5,5,642.0,576.0,535.0,526.0,572.0,573.0
data2.1,761,763,261.43,385.0,未获奖,56.4,0.21662157913627245,0.11432577195426245,0.5408333333333333,0.2196539800987472,0.22765121640610955,5,5,298.0,336.0,397.0,400.0,330.0,322.0
data2.1,762,764,252.11,481.0,未获奖,58.4,0.0343200477871655,-0.10641965316186278,0.4692016806722689,0.03931327543472698,-0.00582526554808746,5,5,212.0,470.0,519.0,522.0,464.0,490.0
data2.1,763,765,145.37,871.0,未获奖,23.0,-2.0923990837821487,-2.592224688541969,0.03361344537815126,-2.1021237262743218,-2.1021237262743213,5,5,868.0,867.0,862.0,869.0,867.0,867.0
data2.1,764,766,198.67,777.0,未获奖,36.8,-1.0264672641411006,-1.2309456360447864,0.173109243697479,-1.0333272653880736,-1.1371888178778211,5,5,776.0,775.0,773.0,780.0,777.0,792.0
data2.1,765,767,196.22,785.0,未获奖,35.6,-1.0823727843784794,-1.3369988076584598,0.16083333333333333,-1.080800512708271,-1.1050385888123353,5,5,789.0,785.0,781.0,787.0,785.0,787.0
data2.1,766,768,236.91,615.0,未获奖,44.2,-0.266164829890334,-0.34882754429496654,0.41532913165266105,-0.2569859149763773,-0.25698591497637735,5,5,679.0,616.0,605.0,586.0,612.0,611.0
data2.1,767,769,231.62,639.0,未获奖,51.2,-0.385841992815664,-0.5604189889265184,0.3509873949579832,-0.37167722061826536,-0.42415492894920004,5,5,499.0,643.0,651.0,641.0,642.0,657.0
data2.1,768,770,247.32,529.0,未获奖,47.6,-0.06453582427669272,-0.06002645036490273,0.47328431372549024,-0.06570624103628235,-0.06570624103628235,5,5,603.0,523.0,487.0,520.0,523.0,520.0
data2.1,769,771,257.16,429.0,未获奖,52.8,0.13787898052951547,0.037096991771212735,0.5259173669467787,0.13804886521849696,0.15280291949480848,5,5,452.0,395.0,449.0,432.0,392.0,380.0
data2.1,770,772,225.98,673.0,未获奖,41.6,-0.48874861960352234,-0.5620756328971627,0.2991596638655462,-0.4855713702801257,-0.5015234686971225,5,5,719.0,674.0,652.0,673.0,675.0,679.0
data2.1,771,773,260.55,393.0,未获奖,58.2,0.21095667498901288,0.220654834171629,0.5663865546218487,0.21589131999795277,0.20248719740077162,5,5,223.0,341.0,328.0,343.0,333.0,344.0
data2.1,772,774,245.94,544.0,未获奖,46.6,-0.08113880422618538,-0.0627188810110704,0.4882352941176471,-0.09507615674223545,-0.13659824250887723,5,5,638.0,535.0,490.0,494.0,541.0,562.0
data2.1,773,775,215.45,721.0,未获奖,42.8,-0.6910560869825219,-0.9097426555732377,0.29679971988795517,-0.6769951350759874,-0.6769951350759874,5,5,696.0,721.0,726.0,676.0,719.0,717.0
data2.1,774,776,252.09,482.0,未获奖,51.8,0.04161013545137064,-0.08315425150714506,0.46333333333333326,0.03646524500160994,0.06617170519546102,5,5,480.0,465.0,502.0,531.0,468.0,443.0
data2.1,775,777,254.41,462.0,未获奖,53.0,0.07186498916447288,-0.10304719936447984,0.4615686274509804,0.06994880503794891,0.06994880503794891,5,5,438.0,445.0,515.0,532.0,447.0,442.0
data2.1,776,778,260.33,394.0,未获奖,51.4,0.1988832942215176,0.20302853164042967,0.5974789915966386,0.20463280642240084,0.2032605397621943,5,5,493.0,347.0,338.0,282.0,339.0,343.0
data2.1,777,779,162.91,849.0,未获奖,34.2,-1.7419503913696155,-2.632387547401712,0.07394957983193276,-1.7478171533487104,-1.704823951711752,5,5,802.0,847.0,864.0,843.0,848.0,840.0
data2.1,778,780,166.21,841.0,未获奖,27.8,-1.6757072398054447,-2.1423111265280426,0.06357843137254902,-1.673773150689238,-1.6737731506892377,5,5,846.0,839.0,839.0,847.0,838.0,837.0
data2.1,779,781,242.89,570.0,未获奖,55.8,-0.14233526960537765,-0.3006301670809967,0.40252100840336136,-0.13852715967336185,-0.06402776136930965,5,5,323.0,566.0,590.0,600.0,562.0,519.0
data2.1,780,782,141.99,874.0,未获奖,16.0,-2.1692135428696906,-2.376081058800606,0.029411764705882353,-2.1801314882047738,-2.1848974670113046,5,5,884.0,871.0,851.0,872.0,871.0,871.0
data2.1,781,783,154.32,860.0,未获奖,24.8,-1.9477835178380272,-2.9018091341037517,0.05009803921568627,-1.9485446281655332,-1.948544628165533,5,5,857.0,861.0,871.0,860.0,860.0,860.0
data2.1,782,784,257.91,422.0,未获奖,52.8,0.15292154985991435,0.054708694935323834,0.5466316526610644,0.14997517199277463,0.14997517199277466,5,5,452.0,380.0,436.0,386.0,381.0,383.0
data2.1,783,785,233.29,631.0,未获奖,47.6,-0.34614709995578163,-0.45394710510048436,0.36416666666666664,-0.32625421591390064,-0.29504375818454126,5,5,603.0,632.0,628.0,631.0,629.0,623.0
data2.1,784,786,182.9,814.0,未获奖,29.6,-1.3419487618859507,-1.4054372714834067,0.10840336134453783,-1.3574664238354495,-1.4016897460713893,5,5,836.0,812.0,788.0,818.0,813.0,815.0
data2.1,785,787,136.77,877.0,未获奖,22.4,-2.2647940843153807,-2.9443127581533086,0.01919467787114846,-2.2676521080375593,-2.26765210803756,5,5,873.0,874.0,872.0,884.0,874.0,874.0
data2.1,786,788,175.8,823.0,未获奖,36.4,-1.5041251273672898,-2.2098052812232027,0.09784313725490196,-1.5155743642375625,-1.4840850087377364,5,5,781.0,823.0,842.0,822.0,824.0,824.0
data2.1,787,789,239.04,600.0,未获奖,44.8,-0.22702645387758813,-0.26069603163896976,0.4008403361344538,-0.2244537905643867,-0.23190460455960044,5,5,669.0,603.0,575.0,602.0,605.0,604.0
data2.1,788,790,218.81,708.0,未获奖,48.8,-0.6348527353013511,-1.1442789265533093,0.2153711484593838,-0.6333592814222452,-0.6347712235928255,5,5,566.0,708.0,758.0,747.0,709.0,709.0
data2.1,789,791,252.84,477.0,未获奖,51.4,0.05671252858701157,0.048713221517754104,0.5352941176470589,0.05198698163666649,0.018543811097804536,5,5,493.0,459.0,442.0,407.0,454.0,473.0
data2.1,790,792,209.69,748.0,未获奖,32.2,-0.8134312491232153,-0.7415456525128723,0.25126050420168067,-0.7949168128523121,-0.7431406037463885,5,5,818.0,746.0,691.0,721.0,744.0,731.0
data2.1,791,793,247.0,533.0,未获奖,46.2,-0.05983343394668887,0.038104348100301125,0.5210084033613446,-0.05526007936876888,-0.08998917296273866,5,5,648.0,520.0,447.0,442.0,518.0,535.0
data2.1,792,794,215.02,724.0,未获奖,43.4,-0.6997328914168455,-0.8918999238281865,0.24560224089635857,-0.7001388756085598,-0.7001388756085596,5,5,690.0,723.0,722.0,726.0,724.0,725.0
data2.1,793,795,208.08,754.0,未获奖,45.0,-0.8597221714151096,-1.4351270054266925,0.26316526610644264,-0.8811040327039752,-0.8143903448195711,5,5,665.0,756.0,790.0,713.0,757.0,747.0
data2.1,794,796,229.0,660.0,未获奖,48.4,-0.4258451460883254,-0.6036692297315527,0.2828921568627451,-0.42190835865844656,-0.42190835865844656,5,5,579.0,659.0,664.0,691.0,659.0,656.0
data2.1,795,797,169.6,834.0,未获奖,31.4,-1.6282390715603614,-2.001693391818847,0.08583333333333334,-1.641684456182793,-1.675923693565125,5,5,826.0,835.0,831.0,833.0,837.0,839.0
data2.1,796,798,238.32,611.0,未获奖,41.6,-0.24144558557107948,-0.19113491391921178,0.41764705882352937,-0.2523021829952984,-0.29894550485482724,5,5,719.0,610.0,551.0,582.0,611.0,624.0
data2.1,797,799,214.98,725.0,未获奖,40.4,-0.7004041672776736,-0.8275359246625941,0.26806022408963587,-0.6975351612627764,-0.6975351612627761,5,5,735.0,724.0,708.0,705.0,723.0,724.0
data2.1,798,800,227.41,670.0,未获奖,49.0,-0.46273419264347854,-0.758472466070072,0.32333333333333336,-0.46883326928366975,-0.41954308660660583,5,5,557.0,670.0,694.0,657.0,672.0,655.0
data2.1,799,801,269.11,305.0,未获奖,60.0,0.3822385994669683,0.45333954682396616,0.6210084033613444,0.4060333328126073,0.40603333281260723,5,5,143.0,205.0,177.0,227.0,173.0,176.0
data2.1,800,802,241.63,580.0,未获奖,50.0,-0.1673850284008223,-0.20877094936180324,0.40157563025210086,-0.16684113650035334,-0.14403162436346434,5,5,530.0,578.0,557.0,601.0,573.0,566.0
data2.1,801,803,258.28,414.0,未获奖,48.8,0.15789348983190732,0.21446470252621608,0.5974789915966385,0.16717483707855368,0.1678149586355442,5,5,566.0,375.0,332.0,283.0,364.0,364.0
data2.1,802,804,256.11,441.0,未获奖,50.4,0.12216413291347103,0.08077829809922081,0.5466596638655462,0.12635666970841894,0.12635666970841897,5,5,519.0,404.0,420.0,385.0,399.0,397.0
data2.1,803,805,264.75,353.0,未获奖,61.6,0.29488550515699813,0.30159372530882045,0.6277310924369748,0.2983930181841517,0.36749610916918973,5,5,86.0,276.0,274.0,219.0,272.0,213.0
data2.1,804,806,208.58,750.0,未获奖,33.8,-0.8370913253413814,-0.8562285474466778,0.2394957983193277,-0.8422211250260303,-0.8693850737156207,5,5,805.0,753.0,712.0,730.0,752.0,757.0
data2.1,805,807,244.18,559.0,未获奖,50.2,-0.13215599923749738,-0.4886705274359964,0.4188515406162464,-0.13512298356709837,-0.1351229835670984,5,5,526.0,560.0,638.0,581.0,560.0,560.0
data2.1,806,808,231.16,645.0,未获奖,50.0,-0.39386547216941886,-0.5826940372937093,0.3410084033613446,-0.4051287791759572,-0.40512877917595724,5,5,530.0,649.0,656.0,652.0,651.0,649.0
data2.1,807,809,258.06,419.0,未获奖,53.2,0.15570554012533885,0.07419398354242548,0.5712464985994399,0.1545354047849739,0.15063666553241783,5,5,428.0,378.0,426.0,338.0,379.0,382.0
data2.1,808,810,259.3,404.0,未获奖,54.8,0.18024300705065002,-0.08726378617111115,0.5075,0.17283091786849464,0.15115338373828519,5,5,363.0,362.0,505.0,459.0,359.0,381.0
data2.1,809,811,269.06,307.0,未获奖,56.2,0.3760916670757175,0.3795884107498838,0.5929271708683473,0.38686746658106813,0.38686746658106813,5,5,309.0,212.0,229.0,298.0,194.0,197.0
data2.1,810,812,212.53,733.0,未获奖,46.6,-0.7621587102933317,-1.1926709619951221,0.22198179271708685,-0.7597258873637804,-0.7496913964199768,5,5,638.0,735.0,764.0,742.0,735.0,733.0
data2.1,811,813,145.74,870.0,未获奖,25.2,-2.1057124637346325,-2.5653749550957157,0.04916666666666667,-2.1352895316834757,-2.1458952921964602,5,5,855.0,869.0,860.0,861.0,869.0,869.0
data2.1,812,814,216.97,717.0,未获奖,36.6,-0.6686315243348028,-0.6815033221346456,0.2394957983193277,-0.6764693413306957,-0.7076344934235457,5,5,779.0,717.0,681.0,730.0,718.0,727.0
data2.1,813,815,154.63,859.0,未获奖,31.2,-1.9072326487446059,-2.6743558613247003,0.059663865546218484,-1.9061708791352876,-1.934295997943954,5,5,827.0,855.0,865.0,850.0,855.0,858.0
data2.1,814,816,249.6,502.0,未获奖,50.2,-0.00795221004687956,-0.08993210126354603,0.4991596638655462,0.010681657539326381,0.14286588463617889,5,5,526.0,490.0,507.0,475.0,479.0,388.0
data2.1,815,817,248.86,512.0,未获奖,53.2,-0.02293826739646603,-0.14726381581905662,0.4814775910364147,-0.01733157627677682,-0.017331576276776825,5,5,428.0,498.0,536.0,507.0,496.0,499.0
data2.1,816,818,264.6,354.0,未获奖,47.6,0.28506755011770585,0.3789411721423053,0.6277310924369749,0.3024007623381202,0.3163326029928106,5,5,603.0,284.0,230.0,218.0,266.0,255.0
data2.1,817,819,220.21,700.0,未获奖,39.8,-0.6033620254218387,-0.6993826803620409,0.24033613445378155,-0.6008282787063196,-0.5884658399064675,5,5,744.0,700.0,683.0,729.0,702.0,699.0
data2.1,818,820,272.32,262.0,三等奖,61.4,0.4462829990536699,0.4546642472902883,0.6891666666666667,0.44803011427629386,0.4259254269366876,5,5,89.0,142.0,175.0,116.0,136.0,159.0
data2.1,819,821,273.73,254.0,三等奖,58.8,0.4657071725988128,0.4945978704738211,0.6556302521008404,0.45558926587217996,0.4555892658721799,5,5,195.0,130.0,155.0,168.0,134.0,139.0
data2.1,820,822,270.41,287.0,三等奖,62.6,0.40803899772917623,0.37696539112969707,0.6453781512605042,0.4121269553140815,0.41923188830978675,5,5,69.0,178.0,231.0,188.0,166.0,164.0
data2.1,821,823,261.04,388.0,未获奖,60.0,0.20534257357765698,0.06659257974514957,0.5158333333333334,0.19416291291848853,0.1696576989642887,5,5,143.0,343.0,430.0,451.0,347.0,363.0
data2.1,822,824,274.2,250.0,三等奖,54.0,0.48404694527896197,0.6014355265670523,0.6463515406162466,0.47105502697677276,0.4710550269767729,5,5,392.0,124.0,119.0,185.0,125.0,126.0
data2.1,823,825,257.05,430.0,未获奖,52.4,0.14083411443456179,0.10304719936447984,0.534453781512605,0.14434975963269212,0.15516788428911304,5,5,463.0,390.0,404.0,409.0,384.0,377.0
data2.1,824,826,270.22,290.0,三等奖,61.6,0.38955550542632594,0.33649594556110135,0.6519327731092437,0.38812231945432574,0.38812231945432585,5,5,86.0,195.0,252.0,177.0,192.0,193.0
data2.1,825,827,270.49,285.0,三等奖,60.2,0.40707764185157097,0.43125813216762976,0.646624649859944,0.4070096101341968,0.46172013584132926,5,5,141.0,179.0,188.0,184.0,172.0,134.0
