source,work_no,row_index,stage,slot,expert_code,raw_score,final_score,consensus_rank,prize,n,mean,std,median,mad,cv,raw_min,raw_max,cv_weight,z_score,robust_z,percentile,calibration_n,calibration_spearman_score_vs_negative_rank,calibration_p_value,calibration_weight,final_weight
data2.1,118,120,phase1,expert_2,P154,63.0,204.42,118.0,二等奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,0.5117444454697009,0.3372453797382976,0.6218487394957983,,,,0.75,0.5987829094536309
data2.1,118,120,phase1,expert_3,P460,53.0,204.42,118.0,二等奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,0.05469463481543403,0.09635582278237075,0.5504201680672269,,,,0.75,0.6029826480377101
data2.1,118,120,phase1,expert_4,P253,84.0,204.42,118.0,二等奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,1.6161816430346587,2.216183923994527,0.9208333333333333,,,,0.75,0.609617008702069
data2.1,118,120,phase1,expert_5,P301,47.0,204.42,118.0,二等奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,0.36506881853502565,0.5395926075812761,0.7041666666666667,,,,0.75,0.5837949509996185
data2.1,118,120,phase2,expert_1,P037,55.0,204.42,118.0,二等奖,76,56.89473684210526,4.745746017556976,57.0,4.4478,0.08341274221422992,47.0,72.0,0.9230092660311945,-0.399249524752409,-0.44966050631773014,0.34868421052631576,,,,0.75,0.6922569495233959
data2.1,118,120,phase2,expert_2,P376,54.0,204.42,118.0,二等奖,71,56.605633802816904,8.62633653949087,56.0,8.8956,0.1523936039571664,38.0,76.0,0.8677590682264574,-0.302055663013895,-0.22483025315886507,0.4154929577464789,,,,0.75,0.6508193011698431
data2.1,118,120,phase2,expert_3,P308,50.0,204.42,118.0,二等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,0.3631740100794477,0.3679040506235974,0.6357142857142857,,,,0.75,0.6525789666483448
data2.1,119,121,phase1,expert_1,P431,65.0,204.28,119.0,二等奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,1.2465875157804869,3.147623544224111,0.8833333333333333,,,,0.75,0.606803381317141
data2.1,119,121,phase1,expert_2,P288,60.0,204.28,119.0,二等奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,0.285117866176212,0.0749434177196217,0.5458333333333333,,,,0.75,0.5894098675596317
data2.1,119,121,phase1,expert_3,P394,60.0,204.28,119.0,二等奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,1.0338065717913112,1.011736139214893,0.8625,,,,0.75,0.5815695506563696
data2.1,119,121,phase1,expert_4,P290,72.0,204.28,119.0,二等奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.0483696828343374,-0.13489815189531904,0.4,,,,0.75,0.6594580804529253
data2.1,119,121,phase1,expert_5,P704,65.0,204.28,119.0,二等奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,0.2943054516525387,0.12847443037649434,0.5416666666666666,1.0,,,0.5,0.3954654103220534
data2.1,119,121,phase2,expert_1,P037,55.0,204.28,119.0,二等奖,76,56.89473684210526,4.745746017556976,57.0,4.4478,0.08341274221422992,47.0,72.0,0.9230092660311945,-0.399249524752409,-0.44966050631773014,0.34868421052631576,,,,0.75,0.6922569495233959
data2.1,119,121,phase2,expert_2,P280,54.0,204.28,119.0,二等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,-0.27012731293917436,-0.36318733202585896,0.3958333333333333,,,,0.75,0.6449208028313014
data2.1,119,121,phase2,expert_3,P308,51.0,204.28,119.0,二等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,0.5044083473325663,0.49053873416479654,0.6928571428571428,,,,0.75,0.6525789666483448
data2.1,120,122,phase1,expert_1,P440,61.0,203.92,120.0,二等奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,1.0454948125467514,1.2365663923737578,0.8739495798319328,,,,0.75,0.6125857045280072
data2.1,120,122,phase1,expert_2,P255,69.0,203.92,120.0,二等奖,119,49.403361344537814,12.206777311576767,49.0,8.8956,0.24708394286062857,0.0,75.0,0.8018706404848305,1.6053900349994064,2.2483025315886507,0.9117647058823529,4.0,-1.0,,0.35714285714285715,0.2863823716017252
data2.1,120,122,phase1,expert_3,P262,66.0,203.92,120.0,二等奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,0.6085785723263488,0.44966050631773014,0.7184873949579832,,,,0.75,0.6100747223995387
data2.1,120,122,phase1,expert_4,P593,73.0,203.92,120.0,二等奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,1.2875035783320998,1.5176042088223392,0.9117647058823529,,,,0.75,0.5906908086439904
data2.1,120,122,phase1,expert_5,P625,94.0,203.92,120.0,二等奖,119,75.7983193277311,14.318164255933004,80.0,7.412999999999999,0.18889817588204297,25.0,96.0,0.8411149249666402,1.2712300506488947,1.8885741265344667,0.9705882352941176,1.0,,,0.5,0.4205574624833201
data2.1,120,122,phase2,expert_1,P434,59.0,203.92,120.0,二等奖,74,58.5945945945946,4.943291895579493,57.0,2.9652,0.08436429895592307,52.0,81.0,0.9221993023588541,0.08201122126086358,0.6744907594765952,0.6621621621621622,,,,0.75,0.6916494767691406
data2.1,120,122,phase2,expert_2,P280,44.0,203.92,120.0,二等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,-1.356672929230824,-1.4008654235283131,0.09027777777777778,,,,0.75,0.6449208028313014
data2.1,120,122,phase2,expert_3,P308,51.0,203.92,120.0,二等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,0.5044083473325663,0.49053873416479654,0.6928571428571428,,,,0.75,0.6525789666483448
data2.1,121,123,phase1,expert_1,P530,59.0,203.43,121.0,二等奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,0.5117064389413438,0.4817791139118537,0.7184873949579832,,,,0.75,0.6118809136310608
data2.1,121,123,phase1,expert_2,P154,65.0,203.43,121.0,二等奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,0.6536968674065177,0.5058680696074465,0.7226890756302521,,,,0.75,0.5987829094536309
data2.1,121,123,phase1,expert_3,P493,49.0,203.43,121.0,二等奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,0.9238644620069482,1.011736139214893,0.8067226890756303,,,,0.75,0.5729471180804679
data2.1,121,123,phase1,expert_4,P460,63.0,203.43,121.0,二等奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,0.8388707243379208,1.0599140506060782,0.8319327731092437,,,,0.75,0.6029826480377101
data2.1,121,123,phase1,expert_5,P239,72.0,203.43,121.0,二等奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,1.23219670249099,1.1650294936413919,0.8697478991596639,,,,0.75,0.5853735174015268
data2.1,121,123,phase2,expert_1,P434,57.0,203.43,121.0,二等奖,74,58.5945945945946,4.943291895579493,57.0,2.9652,0.08436429895592307,52.0,81.0,0.9221993023588541,-0.322577470292732,0.0,0.43243243243243246,,,,0.75,0.6916494767691406
data2.1,121,123,phase2,expert_2,P280,67.0,203.43,121.0,二等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,1.1423819882399702,0.9857941869273316,0.8402777777777778,,,,0.75,0.6449208028313014
data2.1,121,123,phase2,expert_3,P308,41.0,203.43,121.0,二等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,-0.9079350251986202,-0.7358081012471948,0.20714285714285716,,,,0.75,0.6525789666483448
data2.1,122,124,phase1,expert_1,P530,76.0,203.3,122.0,二等奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,1.9356158281825242,2.1198281012121565,0.9663865546218487,,,,0.75,0.6118809136310608
data2.1,122,124,phase1,expert_2,P493,51.0,203.3,122.0,二等奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,1.0936557685379549,1.1803588290840417,0.8571428571428571,,,,0.75,0.5729471180804679
data2.1,122,124,phase1,expert_3,P460,68.0,203.3,122.0,二等奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,1.2309587690991641,1.541693164517932,0.9201680672268907,,,,0.75,0.6029826480377101
data2.1,122,124,phase1,expert_4,P370,45.0,203.3,122.0,二等奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,0.41258130395069076,0.6070416835289357,0.7016806722689075,2.0,,,0.5,0.3562916115446457
data2.1,122,124,phase1,expert_5,P239,82.0,203.3,122.0,二等奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,1.897191748279778,1.7782029113473874,0.9873949579831933,,,,0.75,0.5853735174015268
data2.1,122,124,phase2,expert_1,P280,46.0,203.3,122.0,二等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,-1.139363805972494,-1.1933298052278223,0.1736111111111111,,,,0.75,0.6449208028313014
data2.1,122,124,phase2,expert_2,P322,49.0,203.3,122.0,二等奖,68,46.86764705882353,9.873686440903155,47.0,10.3782,0.21067169061230454,30.0,77.0,0.825987761797126,0.21596320218787735,0.1927116455647415,0.6102941176470589,6.0,0.6377481392176932,,0.6195777761033174,0.51176366054282
data2.1,122,124,phase2,expert_3,P308,47.0,203.3,122.0,二等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,-0.06052900167990829,0.0,0.5,,,,0.75,0.6525789666483448
data2.1,123,125,phase1,expert_1,P440,55.0,202.87,123.0,二等奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,0.5041726253398039,0.5620756328971627,0.7478991596638656,,,,0.75,0.6125857045280072
data2.1,123,125,phase1,expert_2,P255,54.0,202.87,123.0,二等奖,119,49.403361344537814,12.206777311576767,49.0,8.8956,0.24708394286062857,0.0,75.0,0.8018706404848305,0.37656447218896894,0.5620756328971627,0.7310924369747899,4.0,-1.0,,0.35714285714285715,0.2863823716017252
data2.1,123,125,phase1,expert_3,P262,75.0,202.87,123.0,二等奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,1.2861125130347892,1.1241512657943253,0.9033613445378151,,,,0.75,0.6100747223995387
data2.1,123,125,phase1,expert_4,P322,47.0,202.87,123.0,二等奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,0.3600357467878733,0.5058680696074465,0.7394957983193278,1.0,,,0.5,0.3688047556370115
data2.1,123,125,phase1,expert_5,P593,70.0,202.87,123.0,二等奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,1.0822160493171111,1.264670174018616,0.8613445378151261,,,,0.75,0.5906908086439904
data2.1,123,125,phase2,expert_1,P370,49.0,202.87,123.0,二等奖,72,51.263888888888886,9.26905050906473,48.5,6.6716999999999995,0.1808105219866325,35.0,76.0,0.8468759224109629,-0.24424172537142833,0.0749434177196217,0.5277777777777778,5.0,0.35909242322980395,,0.5598487372049673,0.47412241573106945
data2.1,123,125,phase2,expert_2,P322,38.0,202.87,123.0,二等奖,68,46.86764705882353,9.873686440903155,47.0,10.3782,0.21067169061230454,30.0,77.0,0.825987761797126,-0.8981090408226896,-0.8672024050413367,0.20588235294117646,6.0,0.6377481392176932,,0.6195777761033174,0.51176366054282
data2.1,123,125,phase2,expert_3,P326,50.0,202.87,123.0,二等奖,70,44.81428571428572,7.33917986403144,44.0,8.8956,0.16376875692770188,32.0,58.0,0.8592772353160225,0.7065795336518365,0.6744907594765952,0.7071428571428572,,,,0.75,0.6444579264870169
data2.1,124,126,phase1,expert_1,P125,72.0,202.5,124.0,二等奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,1.3501673615124108,1.3939475695849635,0.9166666666666666,,,,0.75,0.6169075828755758
data2.1,124,126,phase1,expert_2,P253,82.0,202.5,124.0,二等奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,1.4743076143849447,2.0234722784297854,0.9041666666666667,,,,0.75,0.609617008702069
data2.1,124,126,phase1,expert_3,P260,57.0,202.5,124.0,二等奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,0.22428174318305025,0.17749756828331453,0.5625,,,,0.75,0.5945093624185355
data2.1,124,126,phase1,expert_4,P372,80.0,202.5,124.0,二等奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.6585239829401557,0.5395926075812761,0.7291666666666666,2.0,,,0.5,0.4268156468124301
data2.1,124,126,phase1,expert_5,P280,53.0,202.5,124.0,二等奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,0.3868265299378112,0.31949562290996614,0.6416666666666667,,,,0.75,0.5783450224050853
data2.1,124,126,phase2,expert_1,P037,57.0,202.5,124.0,二等奖,76,56.89473684210526,4.745746017556976,57.0,4.4478,0.08341274221422992,47.0,72.0,0.9230092660311945,0.022180529152912274,0.0,0.5263157894736842,,,,0.75,0.6922569495233959
data2.1,124,126,phase2,expert_2,P493,40.0,202.5,124.0,二等奖,74,44.17567567567568,9.188077605525196,43.5,9.636899999999999,0.20798952059004724,30.0,70.0,0.8278217508969333,-0.45446673993748804,-0.36318733202585896,0.3783783783783784,,,,0.75,0.6208663131727
data2.1,124,126,phase2,expert_3,P370,50.0,202.5,124.0,二等奖,72,51.263888888888886,9.26905050906473,48.5,6.6716999999999995,0.1808105219866325,35.0,76.0,0.8468759224109629,-0.13635580986993837,0.22483025315886507,0.5972222222222222,5.0,0.35909242322980395,,0.5598487372049673,0.47412241573106945
data2.1,125,127,phase1,expert_1,P388,65.0,202.43,125.0,二等奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,0.4618940371876263,0.3372453797382976,0.7016806722689075,,,,0.75,0.6002884445857158
data2.1,125,127,phase1,expert_2,P431,55.0,202.43,125.0,二等奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,0.4028734611067224,0.8993210126354603,0.8,,,,0.75,0.606803381317141
data2.1,125,127,phase1,expert_3,P394,58.0,202.43,125.0,二等奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,0.8842504673730384,0.8431134493457441,0.825,,,,0.75,0.5815695506563696
data2.1,125,127,phase1,expert_4,P290,73.0,202.43,125.0,二等奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.15020059406452263,0.0,0.48333333333333334,,,,0.75,0.6594580804529253
data2.1,125,127,phase1,expert_5,P704,75.0,202.43,125.0,二等奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,0.921599487146404,0.770846582258966,0.825,1.0,,,0.5,0.3954654103220534
data2.1,125,127,phase2,expert_1,P370,52.0,202.43,125.0,二等奖,72,51.263888888888886,9.26905050906473,48.5,6.6716999999999995,0.1808105219866325,35.0,76.0,0.8468759224109629,0.07941602113304157,0.5246039240373518,0.6736111111111112,5.0,0.35909242322980395,,0.5598487372049673,0.47412241573106945
data2.1,125,127,phase2,expert_2,P322,48.0,202.43,125.0,二等奖,68,46.86764705882353,9.873686440903155,47.0,10.3782,0.21067169061230454,30.0,77.0,0.825987761797126,0.11468390736873488,0.09635582278237075,0.5661764705882353,6.0,0.6377481392176932,,0.6195777761033174,0.51176366054282
data2.1,125,127,phase2,expert_3,P326,41.0,202.43,125.0,二等奖,70,44.81428571428572,7.33917986403144,44.0,8.8956,0.16376875692770188,32.0,58.0,0.8592772353160225,-0.5197155247521779,-0.3372453797382976,0.35,,,,0.75,0.6444579264870169
data2.1,126,128,phase1,expert_1,P125,68.0,201.99,126.0,二等奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,1.0176479497494773,1.0342191645307794,0.8458333333333333,,,,0.75,0.6169075828755758
data2.1,126,128,phase1,expert_2,P154,70.0,201.99,126.0,二等奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,1.0085779222485596,0.9274247942803184,0.8697478991596639,,,,0.75,0.5987829094536309
data2.1,126,128,phase1,expert_3,P253,68.0,201.99,126.0,二等奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,0.4811894138369466,0.6744907594765952,0.7666666666666667,,,,0.75,0.609617008702069
data2.1,126,128,phase1,expert_4,P280,68.0,201.99,126.0,二等奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,1.449861268698208,1.3844810326098533,0.9083333333333333,,,,0.75,0.5783450224050853
data2.1,126,128,phase1,expert_5,P301,46.0,201.99,126.0,二等奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,0.2825673906175057,0.40469445568595713,0.65,,,,0.75,0.5837949509996185
data2.1,126,128,phase2,expert_1,P370,43.0,201.99,126.0,二等奖,72,51.263888888888886,9.26905050906473,48.5,6.6716999999999995,0.1808105219866325,35.0,76.0,0.8468759224109629,-0.8915572183803682,-0.8243775949158386,0.16666666666666666,5.0,0.35909242322980395,,0.5598487372049673,0.47412241573106945
data2.1,126,128,phase2,expert_2,P280,61.0,201.99,126.0,二等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,0.4904546184649804,0.36318733202585896,0.7361111111111112,,,,0.75,0.6449208028313014
data2.1,126,128,phase2,expert_3,P326,43.0,201.99,126.0,二等奖,70,44.81428571428572,7.33917986403144,44.0,8.8956,0.16376875692770188,32.0,58.0,0.8592772353160225,-0.24720551177350797,-0.11241512657943253,0.45,,,,0.75,0.6444579264870169
data2.1,127,129,phase1,expert_1,P183,45.0,201.99,127.0,二等奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,0.6976546097678393,1.3489815189531904,0.8083333333333333,,,,0.75,0.6376716576176025
data2.1,127,129,phase1,expert_2,P117,55.0,201.99,127.0,二等奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,1.2791916040924807,1.3489815189531904,0.8865546218487395,,,,0.75,0.5695073614096886
data2.1,127,129,phase1,expert_3,P340,76.0,201.99,127.0,二等奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,1.0757592603655186,1.4838796708485096,0.9201680672268907,,,,0.75,0.6323703379851369
data2.1,127,129,phase1,expert_4,P260,66.0,201.99,127.0,二等奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,0.8633959453933258,0.8164888141032468,0.8166666666666667,,,,0.75,0.5945093624185355
